iter	Logloss
377	0.05146126262
378	0.05138631442
379	0.05132255356
380	0.05102980436
381	0.05079228021
382	0.05073400152
383	0.0506779477
384	0.0505610673
385	0.05033596521
386	0.05029302094
387	0.05018567853
388	0.04983716436
389	0.04976595471
390	0.04965868931
391	0.04938020869
392	0.04923459702
393	0.04907063396
394	0.04884878963
395	0.04879164064
396	0.04860372713
397	0.04843073527
398	0.04833639125
399	0.04812514317
